Date,Microsoft,Alphabet,Amazon,Meta,Oracle,Equinix,DigitalRealty,IronMountain,JPMorgan,JohnsonJohnson,ProcterGamble,Exxon,Walmart,Coca-Cola,IBM,BankOfAmerica,Citigroup,WellsFargo,AXA,Allianz,GoldmanSachs,Pfizer,Merck,AbbVie,UnitedHealth,CVSHealth,Target,Kroger,Carrefour,ATT,Verizon,DeutscheTelekom,Comcast,Vodafone
2025-05-20,455.5238342285156,163.41336059570312,204.07000732421875,635.1185913085938,159.2719268798828,856.03955078125,165.30838012695312,97.13549041748047,261.9453430175781,149.49478149414062,162.220703125,102.39826965332031,97.17420196533203,69.67035675048828,262.20831298828125,43.706932067871094,74.5684814453125,74.32098388671875,41.61000061035156,347.79998779296875,594.2097778320312,22.346628189086914,75.23690795898438,180.5030975341797,312.7606506347656,62.030696868896484,94.89391326904297,68.43854522705078,13.48903751373291,26.896860122680664,42.0514030456543,32.64158248901367,31.954559326171875,9.917506217956543
2025-05-21,449.9561462402344,167.9775390625,201.1199951171875,633.5235595703125,156.1621856689453,844.1893920898438,162.5488739013672,92.86517333984375,257.3705749511719,149.02780151367188,162.01504516601562,101.1396484375,95.81295776367188,69.82584381103516,256.2362976074219,42.29861068725586,72.1319808959961,72.02798461914062,41.689998626708984,351.5,581.4149169921875,21.89057731628418,74.28160858154297,177.52481079101562,294.6708068847656,60.44440841674805,89.9519271850586,67.84770965576172,13.576359748840332,26.59671401977539,41.60444641113281,33.232425689697266,31.51460838317871,9.946142196655273
2025-05-22,452.2329406738281,170.27955627441406,203.10000610351562,634.5902099609375,156.29135131835938,851.4213256835938,163.19017028808594,92.55599975585938,257.00579833984375,148.47325134277344,161.62330627441406,100.46642303466797,95.31614685058594,69.13584899902344,253.78070068359375,42.35729217529297,72.1319808959961,72.22480010986328,41.56999969482422,350.8999938964844,586.0880737304688,21.89057731628418,75.11145782470703,178.24740600585938,288.5338439941406,58.60509490966797,91.93452453613281,66.91221618652344,13.617722511291504,26.36434555053711,41.014854431152344,33.21305465698242,31.05670928955078,10.060684204101562
2025-05-23,447.5799560546875,167.88784790039062,200.99000549316406,625.1097412109375,154.96005249023438,848.4342041015625,163.3553466796875,92.95211029052734,257.04522705078125,148.79429626464844,162.43617248535156,100.52495574951172,95.7235336303711,69.74809265136719,254.0360870361328,42.24971008300781,71.8077621459961,71.67369842529297,40.970001220703125,347.0,586.3917236328125,22.156606674194336,74.8605728149414,178.9504852294922,287.4640197753906,59.19873809814453,91.1898422241211,67.54244232177734,13.420098304748535,26.548303604125977,41.19553756713867,32.651268005371094,30.99385643005371,9.993867874145508
2025-05-26,,,,,,,,,,,,,,,,,,,41.29999923706055,352.29998779296875,,,,,,,,,13.346563339233398,,,33.05807876586914,,
2025-05-27,458.02923583984375,172.30255126953125,206.02000427246094,640.3223266601562,160.861572265625,861.5519409179688,165.84278869628906,94.0148696899414,261.56085205078125,150.3740997314453,164.2969512939453,101.00303649902344,96.95559692382812,69.7578125,258.55438232421875,43.24727249145508,74.1460189819336,72.81527709960938,41.31999969482422,352.3999938964844,603.2328491210938,22.432140350341797,74.87022399902344,181.35263061523438,286.90960693359375,59.6950569152832,93.80106353759766,66.79405975341797,13.374138832092285,26.519258499145508,41.3667106628418,33.12588119506836,31.379934310913086,10.022503852844238
2025-05-28,454.7184753417969,171.764404296875,204.72000122070312,641.5784301757812,162.78903198242188,865.2955932617188,164.77398681640625,93.99555206298828,259.7861328125,149.56947326660156,163.9052276611328,99.62732696533203,96.61776733398438,69.14556884765625,255.6174774169922,43.09079360961914,73.71373748779297,72.55941009521484,41.06999969482422,348.20001220703125,596.0908203125,22.023591995239258,73.5,178.78448486328125,289.934326171875,60.775291442871094,92.78558349609375,66.65618896484375,13.245452880859375,26.625761032104492,41.014854431152344,32.32194519042969,31.092620849609375,9.917506217956543
2025-05-29,456.0308837890625,171.26614379882812,205.6999969482422,643.0438232421875,161.8451690673828,871.9871215820312,167.37802124023438,94.48828887939453,260.6537780761719,150.69789123535156,165.08042907714844,100.19322967529297,96.47866821289062,69.47598266601562,254.09503173828125,43.26683807373047,74.20497131347656,73.3270263671875,41.459999084472656,347.70001220703125,592.58349609375,22.280122756958008,73.72193145751953,181.25497436523438,289.9927062988281,61.096439361572266,91.75076293945312,65.927490234375,13.079998970031738,26.50957679748535,41.205047607421875,32.031368255615234,30.77837371826172,9.869779586791992
2025-05-30,457.7011413574219,171.1465606689453,205.00999450683594,645.4762573242188,164.4581298828125,873.3529052734375,166.6590118408203,95.36746978759766,260.28900146484375,152.2973175048828,166.38299560546875,99.81271362304688,98.08830261230469,70.06879425048828,254.45843505859375,43.15925598144531,73.9986572265625,73.59272766113281,41.5099983215332,348.70001220703125,591.1952514648438,22.318124771118164,74.1465072631836,181.73345947265625,293.630126953125,62.32265090942383,90.9190444946289,67.18793487548828,13.164999961853027,26.916221618652344,41.80414962768555,32.234771728515625,31.038747787475586,9.869779586791992
2025-06-02,459.3018798828125,168.44593811035156,206.64999389648438,668.8134765625,165.4914093017578,874.9938354492188,167.8249969482422,96.10173034667969,260.939697265625,152.48373413085938,164.3165283203125,100.54447174072266,99.13157653808594,69.97161865234375,259.21246337890625,43.110355377197266,74.47023010253906,73.53369140625,41.88999938964844,350.6000061035156,589.4918823242188,22.289621353149414,73.57719421386719,182.5927734375,296.3630676269531,61.89445495605469,90.2517318725586,67.15839385986328,13.180000305175781,27.042091369628906,41.937286376953125,32.02168273925781,30.82326316833496,9.927050590515137
